filename,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7
00001.ARW,7376.5439453125,7353.8876953125,2138.437255859375,1415.6982421875,0.2471916228532791,-4.686511039733887,-55.5759391784668,496.2250671386719
00002.ARW,8894.7734375,8790.24609375,2128.352783203125,1414.673095703125,-2.0342061519622803,12.89201545715332,316.96856689453125,-2384.76708984375
00003.ARW,8072.45068359375,8034.12158203125,2141.84130859375,1415.9306640625,-3.162614583969116,130.55926513671875,-1930.7904052734375,9566.83203125
00004.ARW,6106.73828125,6051.76416015625,2127.544921875,1421.770263671875,-1.033094882965088,19.15411376953125,-166.33340454101562,486.36822509765625
00005.ARW,5293.07666015625,5316.4853515625,2132.4697265625,1428.3922119140625,0.09314793348312378,-7.310127258300781,66.37577056884766,-151.53634643554688
00006.ARW,3402.512451171875,3399.029052734375,2133.65087890625,1429.885009765625,0.2862720191478729,-1.575204610824585,4.305333614349365,-3.627450466156006
00007.ARW,2401.4638671875,2407.546875,2128.77099609375,1424.8359375,-0.023303838446736336,-0.19755131006240845,0.19775183498859406,-0.06493628025054932
