filename,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7
00001.ARW,8313.4638671875,8251.8251953125,2135.001708984375,1412.0694580078125,0.39410531520843506,18.530269622802734,-350.0864562988281,1233.0081787109375
00002.ARW,8104.70947265625,8101.35498046875,2127.908203125,1414.3109130859375,0.09697326272726059,0.5446681380271912,15.281567573547363,-250.9269561767578
00003.ARW,7399.85546875,7406.52490234375,2119.41748046875,1418.1201171875,1.085929274559021,-30.01852798461914,425.33673095703125,-2007.526611328125
00004.ARW,5605.06103515625,5595.80908203125,2123.37060546875,1417.90625,-0.13147641718387604,-0.5981742143630981,32.0745849609375,-131.7523651123047
00005.ARW,4206.9482421875,4205.31787109375,2127.509033203125,1420.55419921875,-0.2338957041501999,2.4714291095733643,-6.37176513671875,3.149585247039795
00006.ARW,3489.710693359375,3491.296142578125,2129.182373046875,1422.7464599609375,0.11548171937465668,-0.5861995220184326,1.76181161403656,-2.1042134761810303
00007.ARW,2608.8466796875,2608.65283203125,2128.813720703125,1426.8734130859375,-0.13135120272636414,0.2193216234445572,-0.2157205194234848,0.05482199043035507
