filename,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7
00001.ARW,8860.7314453125,8788.5595703125,2134.52685546875,1417.905029296875,-0.9833607077598572,55.11781311035156,-1178.6490478515625,9268.5966796875
00002.ARW,8116.107421875,8138.5751953125,2130.962890625,1411.6484375,0.5885395407676697,-16.128969192504883,63.56455993652344,1056.2911376953125
00003.ARW,7476.923828125,7505.64013671875,2122.1298828125,1415.287353515625,0.4354343116283417,-14.813128471374512,296.57635498046875,-1604.2606201171875
00004.ARW,5463.4951171875,5507.7109375,2123.073486328125,1419.8797607421875,0.6387346982955933,-13.998830795288086,108.78429412841797,-261.5397644042969
00005.ARW,4097.814453125,4135.61279296875,2123.512939453125,1420.9735107421875,0.11792582273483276,-1.2890244722366333,6.032111644744873,-8.594862937927246
00006.ARW,3263.858154296875,3305.785400390625,2124.239013671875,1421.27392578125,0.09106701612472534,-0.4325858950614929,0.38234683871269226,0.2647605538368225
00007.ARW,2347.582275390625,2367.873779296875,2128.245849609375,1424.251953125,-0.0705365464091301,-0.03149654343724251,0.04111013561487198,-0.01503633614629507
